proteome_id	source	ecosystem	domain	mag_id_candidate	source_analysis_accession	analysis_alias	filename	proteome_faa_stem	mag_fasta_matched	mag_fasta_best_key	mag_fasta_match_count	mag_fasta_best_path	mag_fasta_all_paths	proteome_faa_matched	proteome_faa_best_key	proteome_faa_match_count	proteome_faa_best_path
rumen__10676_0017_idba	rumen	rumen	Bacteria	10676_0017_idba	ERZ1024265	webin-genome-10676_0017_idba_1kb	10676_0017_idba.fa.gz	rumen__10676_0017_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0017_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0017_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0017_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0017_idba.faa
rumen__10676_0022_idba	rumen	rumen	Bacteria	10676_0022_idba	ERZ1024266	webin-genome-10676_0022_idba_1kb	10676_0022_idba.fa.gz	rumen__10676_0022_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0022_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0022_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0022_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0022_idba.faa
rumen__10676_0021_idba	rumen	rumen	Bacteria	10676_0021_idba	ERZ1024267	webin-genome-10676_0021_idba_1kb	10676_0021_idba.fa.gz	rumen__10676_0021_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0021_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0021_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0021_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0021_idba.faa
rumen__10676_0025_idba	rumen	rumen	Bacteria	10676_0025_idba	ERZ1024268	webin-genome-10676_0025_idba_1kb	10676_0025_idba.fa.gz	rumen__10676_0025_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0025_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0025_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0025_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0025_idba.faa
rumen__10676_0028_idba	rumen	rumen	Bacteria	10676_0028_idba	ERZ1024269	webin-genome-10676_0028_idba_1kb	10676_0028_idba.fa.gz	rumen__10676_0028_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0028_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0028_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0028_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0028_idba.faa
rumen__10676_0020_idba	rumen	rumen	Bacteria	10676_0020_idba	ERZ1024270	webin-genome-10676_0020_idba_1kb	10676_0020_idba.fa.gz	rumen__10676_0020_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0020_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0020_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0020_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0020_idba.faa
rumen__10676_0029_idba	rumen	rumen	Bacteria	10676_0029_idba	ERZ1024271	webin-genome-10676_0029_idba_1kb	10676_0029_idba.fa.gz	rumen__10676_0029_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0029_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0029_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0029_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0029_idba.faa
rumen__10676_0035_idba	rumen	rumen	Bacteria	10676_0035_idba	ERZ1024272	webin-genome-10676_0035_idba_1kb	10676_0035_idba.fa.gz	rumen__10676_0035_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0035_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0035_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0035_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0035_idba.faa
rumen__10676_0034_idba	rumen	rumen	Bacteria	10676_0034_idba	ERZ1024273	webin-genome-10676_0034_idba_1kb	10676_0034_idba.fa.gz	rumen__10676_0034_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0034_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0034_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0034_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0034_idba.faa
rumen__10676_0030_idba	rumen	rumen	Bacteria	10676_0030_idba	ERZ1024274	webin-genome-10676_0030_idba_1kb	10676_0030_idba.fa.gz	rumen__10676_0030_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0030_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0030_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0030_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0030_idba.faa
rumen__10676_0036_idba	rumen	rumen	Bacteria	10676_0036_idba	ERZ1024275	webin-genome-10676_0036_idba_1kb	10676_0036_idba.fa.gz	rumen__10676_0036_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0036_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0036_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0036_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0036_idba.faa
rumen__10676_0032_idba	rumen	rumen	Bacteria	10676_0032_idba	ERZ1024276	webin-genome-10676_0032_idba_1kb	10676_0032_idba.fa.gz	rumen__10676_0032_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0032_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0032_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0032_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0032_idba.faa
rumen__10676_0026_idba	rumen	rumen	Bacteria	10676_0026_idba	ERZ1024277	webin-genome-10676_0026_idba_1kb	10676_0026_idba.fa.gz	rumen__10676_0026_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0026_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0026_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0026_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0026_idba.faa
rumen__10676_0033_idba	rumen	rumen	Bacteria	10676_0033_idba	ERZ1024278	webin-genome-10676_0033_idba_1kb	10676_0033_idba.fa.gz	rumen__10676_0033_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0033_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0033_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0033_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0033_idba.faa
rumen__10676_0027_idba	rumen	rumen	Bacteria	10676_0027_idba	ERZ1024280	webin-genome-10676_0027_idba_1kb	10676_0027_idba.fa.gz	rumen__10676_0027_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0027_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0027_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0027_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0027_idba.faa
rumen__10676_0048_idba	rumen	rumen	Bacteria	10676_0048_idba	ERZ1024281	webin-genome-10676_0048_idba_1kb	10676_0048_idba.fa.gz	rumen__10676_0048_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0048_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0048_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0048_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0048_idba.faa
rumen__10676_0046_idba	rumen	rumen	Bacteria	10676_0046_idba	ERZ1024282	webin-genome-10676_0046_idba_1kb	10676_0046_idba.fa.gz	rumen__10676_0046_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0046_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0046_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0046_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0046_idba.faa
rumen__10676_0049_idba	rumen	rumen	Bacteria	10676_0049_idba	ERZ1024284	webin-genome-10676_0049_idba_1kb	10676_0049_idba.fa.gz	rumen__10676_0049_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0049_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0049_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0049_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0049_idba.faa
rumen__10676_0042_idba	rumen	rumen	Bacteria	10676_0042_idba	ERZ1024285	webin-genome-10676_0042_idba_1kb	10676_0042_idba.fa.gz	rumen__10676_0042_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0042_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0042_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0042_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0042_idba.faa
rumen__10676_0043_idba	rumen	rumen	Bacteria	10676_0043_idba	ERZ1024286	webin-genome-10676_0043_idba_1kb	10676_0043_idba.fa.gz	rumen__10676_0043_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0043_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0043_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0043_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0043_idba.faa
rumen__10676_0051_idba	rumen	rumen	Bacteria	10676_0051_idba	ERZ1024287	webin-genome-10676_0051_idba_1kb	10676_0051_idba.fa.gz	rumen__10676_0051_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0051_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0051_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0051_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0051_idba.faa
rumen__10676_0039_idba	rumen	rumen	Bacteria	10676_0039_idba	ERZ1024290	webin-genome-10676_0039_idba_1kb	10676_0039_idba.fa.gz	rumen__10676_0039_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0039_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0039_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0039_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0039_idba.faa
rumen__10676_0050_idba	rumen	rumen	Bacteria	10676_0050_idba	ERZ1024291	webin-genome-10676_0050_idba_1kb	10676_0050_idba.fa.gz	rumen__10676_0050_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0050_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0050_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0050_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0050_idba.faa
rumen__10676_0047_idba	rumen	rumen	Bacteria	10676_0047_idba	ERZ1024292	webin-genome-10676_0047_idba_1kb	10676_0047_idba.fa.gz	rumen__10676_0047_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0047_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0047_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0047_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0047_idba.faa
rumen__10676_0023_idba	rumen	rumen	Bacteria	10676_0023_idba	ERZ1024293	webin-genome-10676_0023_idba_1kb	10676_0023_idba.fa.gz	rumen__10676_0023_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0023_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0023_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0023_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0023_idba.faa
rumen__10676_0009_idba	rumen	rumen	Bacteria	10676_0009_idba	ERZ1024294	webin-genome-10676_0009_idba_1kb	10676_0009_idba.fa.gz	rumen__10676_0009_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0009_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0009_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0009_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0009_idba.faa
rumen__10676_0024_idba	rumen	rumen	Bacteria	10676_0024_idba	ERZ1024295	webin-genome-10676_0024_idba_1kb	10676_0024_idba.fa.gz	rumen__10676_0024_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0024_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0024_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0024_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0024_idba.faa
rumen__10676_0014_idba	rumen	rumen	Bacteria	10676_0014_idba	ERZ1024302	webin-genome-10676_0014_idba_1kb	10676_0014_idba.fa.gz	rumen__10676_0014_idba	True	filename	2	data/blue_catalyst_poc/rumen/raw/10676_0014_idba.fa.gz	data/blue_catalyst_poc/rumen/raw/10676_0014_idba.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10676_0014_idba.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10676_0014_idba.faa
rumen__10674_0001_idba_bin.10	rumen	rumen	Bacteria	10674_0001_idba_bin.10	ERZ1036795	webin-genome-10674_0001_idba_bin.10	10674_0001_idba_bin.10.fa.gz	rumen__10674_0001_idba_bin.10	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.10.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.10.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.10.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.10.faa
rumen__10674_0001_idba_bin.100	rumen	rumen	Bacteria	10674_0001_idba_bin.100	ERZ1037592	webin-genome-10674_0001_idba_bin.100	10674_0001_idba_bin.100.fa.gz	rumen__10674_0001_idba_bin.100	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.100.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.100.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.100.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.100.faa
rumen__10674_0001_idba_bin.102	rumen	rumen	Bacteria	10674_0001_idba_bin.102	ERZ1037593	webin-genome-10674_0001_idba_bin.102	10674_0001_idba_bin.102.fa.gz	rumen__10674_0001_idba_bin.102	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.102.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.102.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.102.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.102.faa
rumen__10674_0001_idba_bin.11	rumen	rumen	Bacteria	10674_0001_idba_bin.11	ERZ1037594	webin-genome-10674_0001_idba_bin.11	10674_0001_idba_bin.11.fa.gz	rumen__10674_0001_idba_bin.11	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.11.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.11.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.11.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.11.faa
rumen__10674_0001_idba_bin.20	rumen	rumen	Bacteria	10674_0001_idba_bin.20	ERZ1037595	webin-genome-10674_0001_idba_bin.20	10674_0001_idba_bin.20.fa.gz	rumen__10674_0001_idba_bin.20	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.20.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.20.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.20.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.20.faa
rumen__10674_0001_idba_bin.23	rumen	rumen	Archaea	10674_0001_idba_bin.23	ERZ1037596	webin-genome-10674_0001_idba_bin.23	10674_0001_idba_bin.23.fa.gz	rumen__10674_0001_idba_bin.23	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.23.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.23.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.23.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.23.faa
rumen__10674_0001_idba_bin.24	rumen	rumen	Bacteria	10674_0001_idba_bin.24	ERZ1037597	webin-genome-10674_0001_idba_bin.24	10674_0001_idba_bin.24.fa.gz	rumen__10674_0001_idba_bin.24	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.24.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.24.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.24.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.24.faa
rumen__10674_0001_idba_bin.26	rumen	rumen	Bacteria	10674_0001_idba_bin.26	ERZ1037598	webin-genome-10674_0001_idba_bin.26	10674_0001_idba_bin.26.fa.gz	rumen__10674_0001_idba_bin.26	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.26.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.26.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.26.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.26.faa
rumen__10674_0001_idba_bin.37	rumen	rumen	Bacteria	10674_0001_idba_bin.37	ERZ1037599	webin-genome-10674_0001_idba_bin.37	10674_0001_idba_bin.37.fa.gz	rumen__10674_0001_idba_bin.37	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.37.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.37.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.37.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.37.faa
rumen__10674_0001_idba_bin.4	rumen	rumen	Bacteria	10674_0001_idba_bin.4	ERZ1037600	webin-genome-10674_0001_idba_bin.4	10674_0001_idba_bin.4.fa.gz	rumen__10674_0001_idba_bin.4	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.4.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.4.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.4.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.4.faa
rumen__10674_0001_idba_bin.45	rumen	rumen	Bacteria	10674_0001_idba_bin.45	ERZ1037601	webin-genome-10674_0001_idba_bin.45	10674_0001_idba_bin.45.fa.gz	rumen__10674_0001_idba_bin.45	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.45.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.45.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.45.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.45.faa
rumen__10674_0001_idba_bin.49	rumen	rumen	Bacteria	10674_0001_idba_bin.49	ERZ1037602	webin-genome-10674_0001_idba_bin.49	10674_0001_idba_bin.49.fa.gz	rumen__10674_0001_idba_bin.49	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.49.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.49.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.49.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.49.faa
rumen__10674_0001_idba_bin.52	rumen	rumen	Bacteria	10674_0001_idba_bin.52	ERZ1037603	webin-genome-10674_0001_idba_bin.52	10674_0001_idba_bin.52.fa.gz	rumen__10674_0001_idba_bin.52	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.52.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.52.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.52.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.52.faa
rumen__10674_0001_idba_bin.54	rumen	rumen	Bacteria	10674_0001_idba_bin.54	ERZ1037604	webin-genome-10674_0001_idba_bin.54	10674_0001_idba_bin.54.fa.gz	rumen__10674_0001_idba_bin.54	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.54.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.54.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.54.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.54.faa
rumen__10674_0001_idba_bin.56	rumen	rumen	Bacteria	10674_0001_idba_bin.56	ERZ1037605	webin-genome-10674_0001_idba_bin.56	10674_0001_idba_bin.56.fa.gz	rumen__10674_0001_idba_bin.56	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.56.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.56.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.56.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.56.faa
rumen__10674_0001_idba_bin.6	rumen	rumen	Bacteria	10674_0001_idba_bin.6	ERZ1037606	webin-genome-10674_0001_idba_bin.6	10674_0001_idba_bin.6.fa.gz	rumen__10674_0001_idba_bin.6	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.6.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.6.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.6.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.6.faa
rumen__10674_0001_idba_bin.66	rumen	rumen	Bacteria	10674_0001_idba_bin.66	ERZ1037607	webin-genome-10674_0001_idba_bin.66	10674_0001_idba_bin.66.fa.gz	rumen__10674_0001_idba_bin.66	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.66.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.66.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.66.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.66.faa
rumen__10674_0001_idba_bin.72	rumen	rumen	Bacteria	10674_0001_idba_bin.72	ERZ1037608	webin-genome-10674_0001_idba_bin.72	10674_0001_idba_bin.72.fa.gz	rumen__10674_0001_idba_bin.72	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.72.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.72.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.72.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.72.faa
rumen__10674_0001_idba_bin.73	rumen	rumen	Bacteria	10674_0001_idba_bin.73	ERZ1037609	webin-genome-10674_0001_idba_bin.73	10674_0001_idba_bin.73.fa.gz	rumen__10674_0001_idba_bin.73	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.73.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.73.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.73.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.73.faa
rumen__10674_0001_idba_bin.75	rumen	rumen	Bacteria	10674_0001_idba_bin.75	ERZ1037610	webin-genome-10674_0001_idba_bin.75	10674_0001_idba_bin.75.fa.gz	rumen__10674_0001_idba_bin.75	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.75.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.75.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.75.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.75.faa
rumen__10674_0001_idba_bin.78	rumen	rumen	Bacteria	10674_0001_idba_bin.78	ERZ1037611	webin-genome-10674_0001_idba_bin.78	10674_0001_idba_bin.78.fa.gz	rumen__10674_0001_idba_bin.78	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.78.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.78.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0001_idba_bin.78.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.78.faa
rumen__10674_0001_idba_bin.79	rumen	rumen	Bacteria	10674_0001_idba_bin.79	ERZ1037612	webin-genome-10674_0001_idba_bin.79	10674_0001_idba_bin.79.fa.gz	rumen__10674_0001_idba_bin.79	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.79.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0001_idba_bin.79.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0001_idba_bin.79.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0001_idba_bin.79.faa
